ProdCode,Customer,ProdName,ArticleNum,MatNum,OpSystem,DBAccName,DBAccVers,HostName,WkStNmae,AdpNum,ProcName,ProcNum,WkOrder,AVO,TPVersion,tLogIn,tLogOut,tLastAcc,tLatenz,tLatenzSumme,tCycle,tProc,FPY,CountPass,CountFail,CountPass_Retest,CountFail_Retest
6111,BSH,LP IaB SE_NF_61,30003716-04BF,30003716-04BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC520,439,,BG-Versand,12,,,,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 12:14,6331,6780,27.16,11.25,100,56,0,0,0
9991,BSH,E_TE90_UI_S_E D7,30002797-01BF,30002797-01BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC256,0484/A,,Versand,8,,,,10/18/2022 6:00,10/18/2022 10:32,10/18/2022 10:24,450,450,26.95,18.9,100,20,0,0,0
6679,BSH,LP IaB NF61,10000025,30003997,Win7/Srv,DBAcc2000,1.0016.0011,KATPC051,0342/A,11/14/2200/02/A,Endtest_Adapter,19,1260295,0010,,10/18/2022 6:00,10/18/2022 9:25,10/18/2022 9:22,150,300,41.42,36.25,97.25,283,8,3,0
6964,Kinexon,X-Tag 1.3,10000045,30004020,Win8/Srv,DBAcc2000,1.0016.0017,KATPC460,17261,,BG-Versand_NL,12,,,,10/18/2022 6:00,10/18/2022 10:37,10/18/2022 10:29,450,1860,26.72,15.52,100,330,0,0,0
6111,BSH,LP IaB SE_NF_61,30003716-04BF,,Win7/Srv,DBAcc2000,1.0016.0012,KATPC255,0439/A,,Endtest,10,,,,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:00,3571,19320,1008.92,158.76,86.96,20,3,1,2
6221,BSH,ASM Elektronik UI ES,30003455-05BF,,Win7/Srv,DBAcc2000,1.16.3,KATPC112,,,Twister,8,,,,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:32,1620,13530,612.25,258.85,100,48,0,0,0
6012,Telic,ELT-Main 74370.000 R,13603086-01BF,,Win8/Srv,DBAcc2000,1.0016.0016,KATPC042,0539/A,17318,Prog_TestSw,15,,,1.0.4:339968:21,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:35,1439,42810,106.46,56.43,99.61,510,2,9,3
5135,DataModul,eMotionUHD2,30003411-06BF,,Win7/Srv,DBAcc2000,1.16.7,KATPC348,0440/A,09/18/4072/01/A,FKTHand,7,,,1.12:233472:130,10/18/2022 6:00,,10/18/2022 6:00,0,,,0,100,0,0,0,0
F540,Kathrein,FlexRET AISG3.0,30003527-01BF,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC290,0395-A,06-17-2499-01-A,FKTHand,5,,,,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:57,0,1260,221.39,193.22,99.21,125,1,0,2
6679,BSH,LP IaB NF61,10000025,30003997,Win8/Srv,DBAcc2000,1.0016.0012,KATPC127,0323/A,,BG-Versand,13,,,,10/18/2022 6:00,10/18/2022 8:16,10/18/2022 8:16,0,30,24.75,5.63,100,384,0,0,0
6043,VECTOR,ASY_000396,B75100920,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC433,ooo,,NutzTrenn,5,,,,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 6:00,0,,,0,100,0,0,0,0
7004,Telic,ELT 05206.007 ESIM-S,30003743-17,30003743-17,Win8/Srv,DBAcc2000,1.0016.0016,KATPC487,0538/A,13967,Montage,4,,,1.2.3:380928:10,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:40,1170,17460,669.93,158.81,100,43,0,0,0
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,,Win8/Srv,DBAcc2000,1.0016.0016,KATPC487,0538/A,13967,Montage,10,,,,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:40,1170,17460,669.93,159.44,100,43,0,0,0
5314,BSH,MMU Jupiter/Saturn V,13600518-16BF,,Win7/Srv,DBAcc2000,1.16.2,KATPC188,,,VorMontage,20,,,,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 6:00,0,,,0,100,0,0,0,0
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win7/Srv,DBAcc2000,1.16.3,KATPC219,,,Programmierung,9,,,1.15:315392:071,10/18/2022 6:00,,10/18/2022 6:00,0,,,0,100,0,0,0,0
6106,Tremec,TRC75_C5.1,13603132BF,13900728BF,Win7/Srv,DBAcc2000,1.0016.0012,KATPC190,0375/A,08/16/2420/01/B,SealIntegrity,12,,,1.57:69632:2007,10/18/2022 6:00,10/18/2022 9:40,10/18/2022 6:00,0,,,0,100,0,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,30002924-04BF,Win7/Srv,DBAcc2000,1.0016.0011,KATPC027,0336/B,11/14/2147/03/A,EndMontage,18,1258422,0010,,10/18/2022 6:00,10/18/2022 6:25,10/18/2022 6:24,60,690,67.46,18.83,100,24,0,0,0
7004,Telic,ELT 05206.007 ESIM-S,30003743-17,30003743-17,Win8/Srv,DBAcc2000,1.0016.0017,KATPC241,0536/A,17211,Endtest,5,,,1.4.3:802816:01,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:40,30,15660,474.13,220.98,100,38,0,2,1
7020,BSH,COMGen2 ADM 80010814,13602774-06,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC009,0474/A,03/21/4161/04/A,HF_Katek_MT,23,,,1.3.7:581632:06,10/18/2022 6:00,10/18/2022 7:50,10/18/2022 7:48,89,1260,38.38,36.97,95.7,178,8,4,4
7020,BSH,COMGen2 ADM 80010814,13602774-06,30003475-03BF,Win7/Srv,DBAcc2000,1.16.2,KATPC287,,,Montage,6,,,,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:48,691,6510,18.27,10.26,100,1500,0,0,0
6675,BSH,LP IaB SE61-S,10000021,,Win7/Srv,DBAcc2000,1.0016.0013,PTWS150,0331/A,02/16/2339/01/A,NutzTrennInline,23,,,,10/18/2022 6:00,10/18/2022 9:40,10/18/2022 9:24,899,11250,102.4,0.5,100,480,0,0,0
9999,Tremec,TRC75,V2417,,Win7/Srv,DBAcc2000,1.0016.0017,KATPC233,0418/A,08/17/2417/03/A,Leer_nach_Versc,4,,,,10/18/2022 6:00,10/18/2022 8:57,10/18/2022 8:56,30,6810,1900.1,90.14,100,21,0,0,0
3250,TTTech,TTC-200 BOM6.34,13600723-01BF,30003449-06BF,Win7/Srv,DBAcc2000,1.0016.0017,KATPC278,0229/C,07/05/1123/01/A,FKT,3,,,,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:53,150,7530,635.73,507.65,96.3,26,1,0,1
9991,BSH,E_TE90_UI_S_E D7,30002797-01BF,30002797-01BF,Win7/Srv,DBAcc2000,1.0016.0012,KATPC117,0360/A,05/15/2241/01/A,Endtest,7,,,,10/18/2022 6:00,10/18/2022 8:32,10/18/2022 6:50,6153,7080,1503,0,0,0,1,0,4
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC409,0493/A,16409,Prog_CustSw,14,,,1.0.4:339968:21,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:30,208,12900,685.27,106.72,100,39,0,0,0
7004,Telic,ELT 05206.007 ESIM-S,30003743-17,30003743-17,Win8/Srv,DBAcc2000,1.0016.0017,KATPC459,0527/A,16558,LeakTest,9,,,1.0.2:200704:01,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:41,0,17070,283.97,151.23,100,39,0,0,0
F540,Kathrein,FlexRET AISG3.0,30003527-01BF,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC530,0551/A,17735,FKTHand,5,,,,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:59,0,840,220.59,203.52,96.03,121,5,2,1
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC493,,,Programmierung,9,,,1.15:315392:071,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 13:33,1560,1950,345.25,285.24,100,85,0,0,0
4696,BSH,LP IC6-PureSteam Unt,13602352-03BF,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC393,0142/B,,NutzTrenn,5,,,,10/18/2022 6:00,10/18/2022 14:00,10/18/2022 6:00,0,,,0,100,0,0,0,0
6679,BSH,LP IaB NF61,10000025,,Win7/Srv,DBAcc2000,1.0016.0011,LINIE8W2T1,172,2284,IctFktInline,24,,,,10/18/2022 6:00,,10/18/2022 7:27,508,1260,74.34,46.45,95.36,267,13,0,0
6104,BSH,Comm-Module,13601339-05BF,13900714BF,Win7/Srv,DBAcc2000,1.0016.0011,LINIE9W2W7T1,216,2398,IctFktInline,14,,,,10/18/2022 6:03,10/18/2022 6:35,10/18/2022 6:19,0,90,129.67,106.63,100,56,0,0,0
4751,DataModul,eMotion ST2:3,30003340-02BF,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC206,17316,,Bestücken,10,,,,10/18/2022 6:06,10/18/2022 13:48,10/18/2022 13:32,929,27210,891.6,0.56,100,124,0,0,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,13900716BF,Win7/Srv,DBAcc2000,1.16.3,KATPC271,sern981121,5,FKTInline,18,,,,10/18/2022 6:08,10/18/2022 6:29,10/18/2022 6:21,0,30,68.9,53.03,100,88,0,0,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,,Win8/Srv,DBAcc2000,1.0016.0016,KATPC394,,01/14/2181/01/A,NutzTrenn_ILT,15,,,,10/18/2022 6:11,10/18/2022 8:53,10/18/2022 8:50,178,7830,47.76,1.05,100,1608,0,0,0
3718,BSH,Vario400 Display-Mod,13602447BF,,Win8/Srv,DBAccessNew,1.8.7,KATPC081,,,ENDMONTAGE,12,,,,10/18/2022 6:14,10/18/2022 6:33,10/18/2022 6:32,30,900,13.61,0.4,100,40,0,0,0
0090,TTTech,TTC-90-V3.5x,30003452-xxBF,,Win7/Srv,DBAcc2000,1.0016.0011,KATPC281,0196-C,02-18-4050-01-A,Dichtigkeitsprü,5,,,,10/18/2022 6:15,10/18/2022 6:39,10/18/2022 6:38,30,540,77.22,30.74,100,19,0,0,0
9999,Tremec,TRC75,V2417,,Win7/Srv,DBAcc2000,1.0016.0017,KATPC189,0464/A,,WT-PRG1-Befülle,10,,,,10/18/2022 6:22,10/18/2022 8:56,10/18/2022 8:51,270,8880,427.95,0.18,100,22,0,0,0
9999,Tremec,TRC75,V2417,,Win7/Srv,DBAcc2000,1.0016.0017,KATPC189,,,Silikonierung_P,1,,,,10/18/2022 6:22,10/18/2022 14:00,10/18/2022 13:27,1951,9780,382.21,264.68,98.44,63,1,0,0
7058,Tremec,TRC75_C6_063.0_02,10000127,30003426-08,Win7/Srv,DBAcc2000,1.0016.0017,KATPC339,430,4073,ProdLabeling,15,1262106/0050,50,2.05:69632:2707,10/18/2022 6:23,10/18/2022 7:27,10/18/2022 7:25,90,1830,77.27,21.19,97.96,48,1,0,0
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC030,0367/A,,Versand,10,,,,10/18/2022 6:23,10/18/2022 14:00,10/18/2022 13:34,1530,21030,65.39,8.73,100,396,0,0,0
6106,Tremec,TRC75_C5.1,13603132BF,13900728BF,Win7/Srv,DBAcc2000,1.0016.0017,KATPC233,0418/A,11806,Montage,8,,,2.30:3612672:08,10/18/2022 6:27,,10/18/2022 6:28,0,,31038,81,100,1,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,30002924-04BF,Win7/Srv,DBAcc2000,1.0016.0011,KATPC216,0380/B,11/14/2147/03/A,EndMontage,18,1258422,0010,,10/18/2022 6:29,10/18/2022 6:33,10/18/2022 6:32,0,,33.75,27.8,100,5,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,30002924-04BF,Win7/Srv,DBAcc2000,1.0016.0011,KATPC027,0336/B,04/15/2147/05/A,EndMontage,18,1258422,0010,,10/18/2022 6:30,10/18/2022 8:15,10/18/2022 8:08,420,2460,64.36,23.26,97.73,86,2,4,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,13900716BF,Win7/Srv,DBAcc2000,1.16.3,KATPC271,sern981121,5,FKTInline,18,,,,10/18/2022 6:30,10/18/2022 7:38,10/18/2022 7:35,119,1440,85.58,46.72,97.91,374,8,0,0
6104,BSH,Comm-Module,13601339-05BF,13900714BF,Win7/Srv,DBAcc2000,1.0016.0011,LINIE9W2W7T1,216,2398,IctFktInline,14,,,,10/18/2022 6:37,10/18/2022 6:55,10/18/2022 6:50,298,300,112.17,100.98,100,56,0,0,0
4462,DataModul,eMotion ST1:3 - 1202,30002524-03BF,,Win7/Srv,DBAcc2000,1.0016.0011,KATPC242,0271-D,01-17-2459-01-A,FKT_V2,11,,,1.30:204800:071,10/18/2022 6:39,10/18/2022 8:28,10/18/2022 8:17,660,3120,91.72,40.13,98.33,59,1,1,0
4462,DataModul,eMotion ST1:3 - 1202,30002524-03BF,,Win7/Srv,DBAcc2000,1.0016.0011,KATPC243,0383/A,05/17/2459/02/A,FKT_V2,11,,,1.30:204800:071,10/18/2022 6:40,10/18/2022 8:29,10/18/2022 8:17,690,2970,89.7,47.07,96.67,58,2,1,1
0090,TTTech,TTC-90-V3.5x,30003452-xxBF,,Win7/Srv,DBAcc2000,1.0016.0011,KATPC281,0196-C,02-18-4050-01-A,Dichtigkeitsprü,5,,,,10/18/2022 6:40,10/18/2022 6:43,10/18/2022 6:42,0,,51,29.33,100,3,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,30002924-04BF,Win7/Srv,DBAcc2000,1.0016.0011,KATPC216,0380/B,11/14/2147/03/A,EndMontage,18,1258422,0010,,10/18/2022 6:43,10/18/2022 8:21,10/18/2022 8:16,300,2760,49.47,14.82,100,113,0,1,0
4462,DataModul,eMotion ST1:3 - 1202,30002524-03BF,30002524-03BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC293,400,,Versand,5,,,,10/18/2022 6:45,10/18/2022 8:28,10/18/2022 8:17,631,3570,45.11,0.41,100,119,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,,Win8/Srv,DBAcc2000,1.0016.0011,KATWS038,038,,TwisterBefundun,26,,,,10/18/2022 6:46,10/18/2022 9:10,10/18/2022 8:43,1620,7920,155.93,6.26,100,46,0,0,0
0090,TTTech,TTC-90-V3.5x,30003452-xxBF,30003452-06BF,Win7/Srv,DBAcc2000,1.0016.0016,KATPC282,0259/C,02/18/4047/01/A,DeliveryTest,6,1251888/0050,0050,,10/18/2022 6:47,10/18/2022 10:12,10/18/2022 10:04,450,4590,602,368.95,100,19,0,1,0
6759,BSH,Control Power Module,30003855-02,30003855-02,Win8/Srv,DBAcc2000,1.0016.0012,KHUPRD226,0473/A,15985,FKT230V,10,,,1.03:798720:191,10/18/2022 6:50,10/18/2022 7:48,10/18/2022 7:45,210,330,133.22,121.88,100,24,0,0,0
F540,Kathrein,FlexRET AISG3.0,30003527-01BF,,Win7/Srv,DBAcc2000,1.0016.0017,KATPC277,0401-A,,Beschichtung,6,,,,10/18/2022 6:51,10/18/2022 14:00,10/18/2022 13:01,3482,24030,40.37,0.09,100,448,0,0,0
5746,DataModul,eMotion NT3:3 - 1204,30003766BF,,Win7/Srv,DBAcc2000,1.0016.0012,KATPC397,0458/A,17795,FKT,7,,,1.00:196608:020,10/18/2022 6:52,10/18/2022 6:55,10/18/2022 6:52,0,,,0,100,0,0,0,0
3720,BSH,Vario400 Display-Mod,13602449BF,,Win8/Srv,DBAccessNew,1.8.7,KATPC081,,,ENDMONTAGE,12,,,,10/18/2022 6:54,10/18/2022 7:18,10/18/2022 7:16,90,1140,16.42,0.48,100,40,0,0,0
6104,BSH,Comm-Module,13601339-05BF,13900714BF,Win7/Srv,DBAcc2000,1.0016.0011,LINIE9W2W7T1,216,2398,IctFktInline,14,,,,10/18/2022 6:57,10/18/2022 8:50,10/18/2022 8:49,58,60,106.53,94.03,100,504,0,0,0
5746,DataModul,eMotion NT3:3 - 1204,30003766BF,,Win7/Srv,DBAcc2000,1.0016.0012,KATPC397,0458/A,17795,FKT,7,,,1.00:196608:020,10/18/2022 6:59,10/18/2022 13:09,10/18/2022 13:04,330,9090,203.87,73.38,83.33,30,6,7,35
F540,Kathrein,FlexRET AISG3.0,30003527-01BF,,Win7/Srv,DBAcc2000,1.0016.0010,KATPC180,0379/A,,BG-Versand,7,,,,10/18/2022 7:03,10/18/2022 13:28,10/18/2022 13:16,721,20520,50.19,0.05,100,447,0,0,0
6679,BSH,LP IaB NF61,10000025,30003997,Win7/Srv,DBAcc2000,1.0016.0011,KATPC046,11/14/2231,04/15/2148/05/A,EndMontage,18,1260991,0010,,10/18/2022 7:07,10/18/2022 9:21,10/18/2022 9:07,810,3420,44.84,13.72,98.15,159,3,0,0
3180,BSH,LP IaB SE63,13600526-02BF,,Win7/Srv,DBAcc2000,1.15.34,KATPC109,,,ART,21,,,,10/18/2022 7:10,10/18/2022 20:36,10/18/2022 17:28,11254,11250,8.15,36950.91,100,21,0,0,0
6710,BSH,MMU Jupiter/Saturn V,13600518-19,13600518-19,Win7/Srv,DBAcc2000,1.16.0,KATPC164,0370/A,03/16/2360/02/A,FKTHand,19,1259558,0040,,10/18/2022 7:12,10/18/2022 14:00,10/18/2022 13:59,0,2370,95.6,83.73,89.71,218,25,9,3
7138,Vector,VX1135 Base Modul,B75100845,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC440,123456,,FKTHand,12,,,,10/18/2022 7:13,10/18/2022 7:19,10/18/2022 7:19,0,,32.11,21.63,100,1,0,7,2
6710,BSH,MMU Jupiter/Saturn V,13600518-19,13600518-19,Win7/Srv,DBAcc2000,1.16.0,KATPC201,0370/A,03/16/2360/01/A,FKTHand,19,1259558,0040,,10/18/2022 7:16,10/18/2022 14:00,10/18/2022 13:59,0,2070,85.42,71.87,96.76,239,8,21,6
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,13603082-01BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC399,0467/A,16123,FKT,9,,,1.6.4:1675264:1,10/18/2022 7:17,10/18/2022 7:34,10/18/2022 7:34,0,30,196,201,33.33,1,2,0,0
7138,Vector,VX1135 Base Modul,B75100845,B75100845,Win8/Srv,DBAcc2000,1.0016.0017,KATPC435,12345,,BG-Versand,8,,,,10/18/2022 7:25,10/18/2022 7:44,10/18/2022 7:43,0,840,156.86,22.63,100,8,0,0,0
7058,Tremec,TRC75_C6_063.0_02,10000127,30003426-08,Win7/Srv,DBAcc2000,1.0016.0017,KATPC339,430,4073,ProdLabeling,15,1262106/0050,50,2.05:69632:2707,10/18/2022 7:34,10/18/2022 14:00,10/18/2022 7:34,23111,23100,0,19,0,0,0,1,0
7021,BSH,COMGen2 ADM 80010814,13602774-07,13900698-06,Win7/Srv,DBAcc2000,1.16.3,LINIE1W2W7T1,sern981121,15,IctProgInline,17,,,,10/18/2022 7:38,10/18/2022 10:13,10/18/2022 10:04,519,2550,108.5,70.31,99.05,523,5,115,5
7021,BSH,COMGen2 ADM 80010814,13602774-07,13900698-06,Win7/Srv,DBAcc2000,1.16.3,KATPC271,sern981121,5,FKTInline,18,,,,10/18/2022 7:39,10/18/2022 7:56,10/18/2022 7:48,449,660,76.86,38.59,98.44,63,1,0,0
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,13603082-01BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC399,0467/A,16123,FKT,9,,,1.6.4:1675264:1,10/18/2022 7:40,10/18/2022 8:24,10/18/2022 8:05,1140,2100,1090,0,0,0,2,0,0
5313,BSH,MMU Jupiter/Saturn V,13602440-02BF,13602440-02BF,Win7/Srv,DBAcc2000,1.16.3,KATPC543,0348/A,V2122-01,FKTHand,19,1256460,0040,,10/18/2022 7:41,,10/18/2022 12:34,0,1320,119.99,104.2,88.37,114,15,14,1
6679,BSH,LP IaB NF61,10000025,,Win7/Srv,DBAcc2000,1.0016.0011,LINIE8W2T1,172,2284,IctFktInline,24,,,,10/18/2022 7:45,10/18/2022 7:47,10/18/2022 7:45,0,,,0,100,0,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,30002924-04BF,Win7/Srv,DBAcc2000,1.0016.0011,PTWS164,0329/B,,BG-Versand,13,,,,10/18/2022 7:47,10/18/2022 9:10,10/18/2022 9:08,0,90,31.85,5.86,100,144,0,0,0
6679,BSH,LP IaB NF61,10000025,,Win7/Srv,DBAcc2000,1.0016.0011,LINIE8W2T1,172,2284,IctFktInline,24,,,,10/18/2022 7:49,10/18/2022 7:51,10/18/2022 7:50,59,60,0,38.33,75,3,1,0,0
6757,BSH,Control Power Module,30003853-02,30003853-02,Win8/Srv,DBAcc2000,1.0016.0012,KHUPRD226,0473/A,15985,FKT230V,10,,,1.03:798720:191,10/18/2022 7:50,10/18/2022 14:00,10/18/2022 13:28,1890,3840,102.84,89.2,97.83,180,4,1,5
6043,VECTOR,ASY_000396,B75100920,B75100920,Win8/Srv,DBAcc2000,1.0016.0017,KATPC435,12345,,BG-Versand,10,,,,10/18/2022 7:57,10/18/2022 8:05,10/18/2022 8:04,0,180,9.48,0.19,100,47,0,0,0
6679,BSH,LP IaB NF61,10000025,,Win7/Srv,DBAcc2000,1.0016.0011,LINIE8W2T1,172,2284,IctFktInline,24,,,,10/18/2022 7:57,10/18/2022 8:21,10/18/2022 8:02,1139,1140,46.8,30.73,91.67,11,1,11,1
7021,BSH,COMGen2 ADM 80010814,13602774-07,13900698-06,Win7/Srv,DBAcc2000,1.16.3,KATPC271,sern981121,5,FKTInline,18,,,,10/18/2022 7:57,10/18/2022 8:16,10/18/2022 8:03,29,120,64.6,44.02,100,55,0,0,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC022,0475/A,03/21/4161/02/A,HF_Katek_MT,23,,,1.3.7:581632:06,10/18/2022 8:05,10/18/2022 8:16,10/18/2022 8:10,389,450,33.11,36.88,100,8,0,0,2
7020,BSH,COMGen2 ADM 80010814,13602774-06,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC009,0474/A,03/21/4161/04/A,HF_Katek_MT,23,,,1.3.7:581632:06,10/18/2022 8:05,10/18/2022 8:16,10/18/2022 8:09,389,420,26.44,36.14,87.5,7,1,0,0
6012,Telic,ELT-Main 74370.000 R,13603086-01BF,,Win7/Srv,DBAcc2000,1.16.3,KATPC275,0451/A,11237,NutzTrenn,4,,,,10/18/2022 8:13,10/18/2022 14:00,10/18/2022 8:13,0,,,0,100,0,0,0,0
6679,BSH,LP IaB NF61,10000025,30003997,Win8/Srv,DBAcc2000,1.0016.0012,KATPC127,0323/A,,BG-Versand,13,,,,10/18/2022 8:17,10/18/2022 9:38,10/18/2022 9:36,0,30,23.55,5.34,100,192,0,0,0
7021,BSH,COMGen2 ADM 80010814,13602774-07,13900698-06,Win7/Srv,DBAcc2000,1.16.3,KATPC271,sern981121,5,FKTInline,18,,,,10/18/2022 8:18,10/18/2022 8:25,10/18/2022 8:24,59,60,52,36.91,100,56,0,0,0
4887,BSH,COMGen2 ADM 80010681,13602564-02BF,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC022,0475/A,03/21/4161/02/A,HF_Katek_MT,23,,,1.3.7:581632:06,10/18/2022 8:20,10/18/2022 8:48,10/18/2022 8:48,0,180,28.02,36.14,93.1,54,4,2,0
4887,BSH,COMGen2 ADM 80010681,13602564-02BF,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC009,0474/A,03/21/4161/04/A,HF_Katek_MT,23,,,1.3.7:581632:06,10/18/2022 8:20,10/18/2022 10:19,10/18/2022 10:12,389,1710,31.89,36.69,99.03,204,2,3,1
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,KATPC027,0336/B,04/15/2145/05/A,EndMontage,18,1260998,0010,,10/18/2022 8:23,10/18/2022 14:00,10/18/2022 13:59,0,6330,54.87,17.98,100,369,0,0,0
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,KATPC216,0380/B,10/14/2145/03/A,EndMontage,18,1260998,0010,,10/18/2022 8:24,10/18/2022 12:07,10/18/2022 12:07,30,3720,34.2,14.04,100,391,0,0,0
7021,BSH,COMGen2 ADM 80010814,13602774-07,13900698-06,Win7/Srv,DBAcc2000,1.16.3,KATPC271,sern981121,5,FKTInline,18,,,,10/18/2022 8:26,10/18/2022 9:07,10/18/2022 8:26,569,1320,,0,100,0,0,0,0
6679,BSH,LP IaB NF61,10000025,,Win7/Srv,DBAcc2000,1.0016.0011,LINIE8W2T1,172,2284,IctFktInline,24,,,,10/18/2022 8:27,10/18/2022 8:51,10/18/2022 8:33,1080,1080,49.33,32.42,75,9,3,15,1
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,13603082-01BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC399,0467/A,16123,FKT,9,,,1.6.4:1675264:1,10/18/2022 8:32,10/18/2022 8:35,10/18/2022 8:35,0,,0,0,0,0,0,0,1
2679,DataModul,eMotion ST2:2 - CU70,30002526-01BF,,Win7/Srv,DBAcc2000,1.0016.0017,KATPC390,0272/A,09/12/2036/02/A,ICT,4,,,,10/18/2022 8:33,,10/18/2022 9:20,3872,5670,58.79,8.72,79.17,19,5,10,15
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,KATPC007,0332/A,11/14/2183/02/A,Endtest_Adapter,19,1260998,0010,,10/18/2022 8:33,,10/18/2022 13:31,240,2670,38.49,28,99.12,451,4,6,0
9991,BSH,E_TE90_UI_S_E D7,30002797-01BF,30002797-01BF,Win7/Srv,DBAcc2000,1.0016.0012,KATPC117,0360/A,05/15/2241/01/A,Endtest,7,,,,10/18/2022 8:34,10/18/2022 10:45,10/18/2022 10:44,0,5310,235.42,69.62,95,19,1,7,7
6675,BSH,LP IaB SE61-S,10000021,30004001,Win7/Srv,DBAcc2000,1.0016.0011,KATPC123,0328/A,01/14/2183/01/A,Endtest_Adapter,19,1260998,0010,,10/18/2022 8:39,10/18/2022 14:00,10/18/2022 13:59,0,3900,41.63,27.71,98.46,448,7,6,0
5746,DataModul,eMotion NT3:3 - 1204,30003766BF,30003766BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC388,0459/A,,Versand,5,,,,10/18/2022 8:39,10/18/2022 13:09,10/18/2022 12:59,571,15150,422.16,0.35,100,37,0,0,0
5837,TTTech,Vision²Facelift-5.0x,30002977-03BF,,Win7/Srv,DBAcc2000,1.16.5,KATPC229,,,BG-Versand,6,,,,10/18/2022 8:41,10/18/2022 8:54,10/18/2022 8:43,660,690,8.8,0,100,11,0,0,0
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,13603082-01BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC399,0467/A,16123,FKT,9,,,1.6.4:1675264:1,10/18/2022 8:47,10/18/2022 9:08,10/18/2022 8:56,630,630,0,0,0,0,0,0,1
4887,BSH,COMGen2 ADM 80010681,13602564-02BF,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC022,0475/A,03/21/4161/02/A,HF_Katek_MT,23,,,1.3.7:581632:06,10/18/2022 8:53,10/18/2022 10:17,10/18/2022 10:12,299,1500,33.36,36.5,97.84,136,3,1,2
1884,TTTech,RD120,13601884,,Win7/Srv,DBAcc2000,1.0016.0011,KATPC281,0196-C,,Lackierung,10,,,,10/18/2022 8:54,10/18/2022 8:54,10/18/2022 8:54,0,,,0,100,0,0,0,0
